OBJECTID,EDGELEVEL,TOLL,LTN,MED,RST,UUID,OBJVAL,left,top,right,bottom,length,hex_id
"63831",1,Keine Gebühr,"2",Without median,Paved,{92CA3FE7-DC02-4C5B-8045-CC4A4812140A},HauptStrAB6,2646504.725103905424476,1252437.262499999953434,2647082.075373094994575,1251937.262499999953434,"520","164512"
"63831",1,Keine Gebühr,"2",Without median,Paved,{92CA3FE7-DC02-4C5B-8045-CC4A4812140A},HauptStrAB6,2646504.725103905424476,1251937.262499999953434,2647082.075373094994575,1251437.262499999953434,"309","164513"
"63832",-1,Keine Gebühr,"2",Without median,Paved,{2DED1DF4-471D-4B13-83DA-74FACD0ABBC2},HauptStrAB6,2646504.725103905424476,1251937.262499999953434,2647082.075373094994575,1251437.262499999953434,"174","164513"
"63832",-1,Keine Gebühr,"2",Without median,Paved,{2DED1DF4-471D-4B13-83DA-74FACD0ABBC2},HauptStrAB6,2646937.737805797718465,1251687.262499999953434,2647515.088074987754226,1251187.262499999953434,"356","164955"
"64115",1,Keine Gebühr,"2",Without median,Paved,{04230927-EC58-40FB-A073-2D92AE9321B9},VerbindStr6,2578521.730906827375293,1211187.262499999953434,2579099.081176016945392,1210687.262499999953434,"116","95200"
"64115",1,Keine Gebühr,"2",Without median,Paved,{04230927-EC58-40FB-A073-2D92AE9321B9},VerbindStr6,2578521.730906827375293,1210687.262499999953434,2579099.081176016945392,1210187.262499999953434,"246","95201"
"64115",1,Keine Gebühr,"2",Without median,Paved,{04230927-EC58-40FB-A073-2D92AE9321B9},VerbindStr6,2578954.743608719203621,1210937.262499999953434,2579532.093877908773720,1210437.262499999953434,"457","95643"
"64115",1,Keine Gebühr,"2",Without median,Paved,{04230927-EC58-40FB-A073-2D92AE9321B9},VerbindStr6,2579387.756310611497611,1211187.262499999953434,2579965.106579801067710,1210687.262499999953434,"581","96084"
"64115",1,Keine Gebühr,"2",Without median,Paved,{04230927-EC58-40FB-A073-2D92AE9321B9},VerbindStr6,2579820.769012503325939,1210937.262499999953434,2580398.119281693361700,1210437.262499999953434,"218","96527"
"64116",1,Keine Gebühr,"2",Without median,Paved,{0A714136-8221-4A8E-8D10-D754AAE256CE},HauptStrAB6,2610131.658144959248602,1216437.262499999953434,2610709.008414148818702,1215937.262499999953434,"146","127456"
"64116",1,Keine Gebühr,"2",Without median,Paved,{0A714136-8221-4A8E-8D10-D754AAE256CE},HauptStrAB6,2610564.670846851542592,1216687.262499999953434,2611142.021116041112691,1216187.262499999953434,"72","127897"
"64116",1,Keine Gebühr,"2",Without median,Paved,{0A714136-8221-4A8E-8D10-D754AAE256CE},HauptStrAB6,2610564.670846851542592,1216187.262499999953434,2611142.021116041112691,1215687.262499999953434,"467","127898"
"64116",1,Keine Gebühr,"2",Without median,Paved,{0A714136-8221-4A8E-8D10-D754AAE256CE},HauptStrAB6,2610997.683548743836582,1215937.262499999953434,2611575.033817933406681,1215437.262499999953434,"211","128341"
"64125",1,Keine Gebühr,"2",Without median,Paved,{A0052CC7-A8AC-41FC-A4D2-D0C57A866702},NebenStr3,2576356.667397365905344,1215937.262499999953434,2576934.017666555475444,1215437.262499999953434,"115","92981"
"64132",1,Keine Gebühr,"2",Without median,Paved,{75B3D023-9D20-465E-BA3C-C069E7C4656A},HauptStrAB6,2661227.156968241091818,1269937.262499999953434,2661804.507237430661917,1269437.262499999953434,"166","179505"
"64136",1,Keine Gebühr,"2",Without median,Paved,{63DB2950-9183-4ADA-A88B-6212804B1A4C},HauptStrAB6,2660361.131564456969500,1269437.262499999953434,2660938.481833646073937,1268937.262499999953434,"77","178622"
"64136",1,Keine Gebühr,"2",Without median,Paved,{63DB2950-9183-4ADA-A88B-6212804B1A4C},HauptStrAB6,2660794.144266348797828,1269687.262499999953434,2661371.494535538367927,1269187.262499999953434,"299","179063"
"64140",1,Vignette,"4",With median,Paved,{5BE44EB9-32DA-42F1-8BB2-838324635C14},Autobahn,2555572.057706539984792,1201437.262499999953434,2556149.407975729089230,1200937.262499999953434,"262","71794"
"64140",1,Vignette,"4",With median,Paved,{5BE44EB9-32DA-42F1-8BB2-838324635C14},Autobahn,2555572.057706539984792,1200937.262499999953434,2556149.407975729089230,1200437.262499999953434,"12","71795"
"64140",1,Vignette,"4",With median,Paved,{5BE44EB9-32DA-42F1-8BB2-838324635C14},Autobahn,2556005.070408431813121,1201187.262499999953434,2556582.420677621383220,1200687.262499999953434,"12","72236"
"64141",1,Vignette,"4",With median,Paved,{77CF6094-7C56-42CA-ACE9-C16DDE6E1991},Autobahn,2553840.006898971274495,1199937.262499999953434,2554417.357168160378933,1199437.262499999953434,"155","70029"
"64141",1,Vignette,"4",With median,Paved,{77CF6094-7C56-42CA-ACE9-C16DDE6E1991},Autobahn,2553840.006898971274495,1199437.262499999953434,2554417.357168160378933,1198937.262499999953434,"68","70030"
"64142",1,Vignette,"4",With median,Paved,{3787BE9B-3F86-4081-97AD-CE176BF24435},Autobahn,2554706.032302754931152,1200437.262499999953434,2555283.382571944501251,1199937.262499999953434,"346","70912"
"64143",1,Vignette,"4",With median,Paved,{3311ECD3-A767-4FCB-8F1A-586B91DEBBF1},Autobahn,2555139.045004647225142,1200687.262499999953434,2555716.395273836329579,1200187.262499999953434,"92","71353"
"64144",1,Vignette,"4",With median,Paved,{59F71E92-AD15-4BAC-9141-45B77560FCC9},Autobahn,2551241.930687617510557,1196437.262499999953434,2551819.280956807080656,1195937.262499999953434,"421","67384"
"64144",1,Vignette,"4",With median,Paved,{59F71E92-AD15-4BAC-9141-45B77560FCC9},Autobahn,2551241.930687617510557,1195937.262499999953434,2551819.280956807080656,1195437.262499999953434,"230","67385"
"64144",1,Vignette,"4",With median,Paved,{59F71E92-AD15-4BAC-9141-45B77560FCC9},Autobahn,2551674.943389509804547,1197187.262499999953434,2552252.293658699840307,1196687.262499999953434,"11","67824"
"64144",1,Vignette,"4",With median,Paved,{59F71E92-AD15-4BAC-9141-45B77560FCC9},Autobahn,2551674.943389509804547,1196687.262499999953434,2552252.293658699840307,1196187.262499999953434,"467","67825"
"64145",1,Keine Gebühr,"2",Without median,Paved,{7996396E-2B03-4AEF-9BFC-724BD0B41F52},VerbindStr6,2594976.213578731287271,1202187.262499999953434,2595553.563847920857370,1201687.262499999953434,"192","112014"
"64145",1,Keine Gebühr,"2",Without median,Paved,{7996396E-2B03-4AEF-9BFC-724BD0B41F52},VerbindStr6,2595409.226280623581260,1201937.262499999953434,2595986.576549812685698,1201437.262499999953434,"84","112457"
"64146",1,Keine Gebühr,"2",Without median,Paved,{CFF4F8F3-53B9-4C8C-A2E5-C9E5FA806774},VerbindStr6,2595409.226280623581260,1201937.262499999953434,2595986.576549812685698,1201437.262499999953434,"121","112457"
"64146",1,Keine Gebühr,"2",Without median,Paved,{CFF4F8F3-53B9-4C8C-A2E5-C9E5FA806774},VerbindStr6,2595409.226280623581260,1201437.262499999953434,2595986.576549812685698,1200937.262499999953434,"91","112458"
"64147",2,Keine Gebühr,"2",Without median,Paved,{C9158045-6B3B-4341-9D06-D6E681C2C4E7},NebenStr3,2593677.175473054870963,1201937.262499999953434,2594254.525742244906723,1201437.262499999953434,"279","110689"
"64148",1,Vignette,"4",With median,Paved,{9166A296-4704-4539-9BA3-2B63F418ECCE},Autobahn,2551674.943389509804547,1197187.262499999953434,2552252.293658699840307,1196687.262499999953434,"366","67824"
"64148",1,Vignette,"4",With median,Paved,{9166A296-4704-4539-9BA3-2B63F418ECCE},Autobahn,2552107.956091401632875,1197437.262499999953434,2552685.306360591202974,1196937.262499999953434,"43","68266"
"64149",1,Keine Gebühr,"2",Without median,Paved,{2E646EDE-13E1-4167-BBE1-4CF9C16476FD},HauptStrAB6,2602337.429510898888111,1198937.262499999953434,2602914.779780088923872,1198437.262499999953434,"127","119535"
"64150",1,Keine Gebühr,"2",Without median,Paved,{F6089219-76B1-4BE7-BE3B-73F41BA30DF3},HauptStrAB4,2602337.429510898888111,1198937.262499999953434,2602914.779780088923872,1198437.262499999953434,"390","119535"
"64150",1,Keine Gebühr,"2",Without median,Paved,{F6089219-76B1-4BE7-BE3B-73F41BA30DF3},HauptStrAB4,2602770.442212791647762,1198687.262499999953434,2603347.792481981217861,1198187.262499999953434,"200","119977"
"64151",1,Keine Gebühr,"3",Without median,Paved,{19676D7F-87F3-4411-B94F-EB23DA8D1E49},VerbindStr6,2601471.404107114765793,1201937.262499999953434,2602048.754376304335892,1201437.262499999953434,"191","118645"
"64151",1,Keine Gebühr,"3",Without median,Paved,{19676D7F-87F3-4411-B94F-EB23DA8D1E49},VerbindStr6,2601904.416809007059783,1201687.262499999953434,2602481.767078196629882,1201187.262499999953434,"246","119087"
"64152",-1,Vignette,"4",With median,Paved,{DC97606A-8FCE-42F1-B451-7A8A35D2FEB7},Autobahn,2555139.045004647225142,1200687.262499999953434,2555716.395273836329579,1200187.262499999953434,"176","71353"
"64152",-1,Vignette,"4",With median,Paved,{DC97606A-8FCE-42F1-B451-7A8A35D2FEB7},Autobahn,2555572.057706539984792,1200937.262499999953434,2556149.407975729089230,1200437.262499999953434,"459","71795"
"64153",1,Vignette,"4",With median,Paved,{E0D2F784-237D-4217-B83F-A0B167FFAD6F},Autobahn,2553406.994197078514844,1199187.262499999953434,2553984.344466267619282,1198687.262499999953434,"383","69588"
"64154",1,Keine Gebühr,"2",Without median,Paved,{EE108922-97D0-454C-ACDD-B98A322635D6},HauptStrAB6,2553406.994197078514844,1199687.262499999953434,2553984.344466267619282,1199187.262499999953434,"96","69587"
"64155",1,Keine Gebühr,"2",Without median,Paved,{DB24DCAA-9BC6-48C7-85C6-73845DBF74D3},HauptStrAB6,2553406.994197078514844,1199187.262499999953434,2553984.344466267619282,1198687.262499999953434,"186","69588"
"64155",1,Keine Gebühr,"2",Without median,Paved,{DB24DCAA-9BC6-48C7-85C6-73845DBF74D3},HauptStrAB6,2553840.006898971274495,1199437.262499999953434,2554417.357168160378933,1198937.262499999953434,"12","70030"
"64156",1,Vignette,"4",With median,Paved,{F6C31FF4-3704-444F-9D57-A5DAAEB57996},Autobahn,2552107.956091401632875,1197437.262499999953434,2552685.306360591202974,1196937.262499999953434,"408","68266"
"64157",1,Keine Gebühr,"2",Without median,Paved,{9F8D48A6-21A7-441A-B1BD-DBB54FC7AA01},HauptStrAB6,2602770.442212791647762,1198687.262499999953434,2603347.792481981217861,1198187.262499999953434,"128","119977"
"64158",1,Keine Gebühr,"2",Without median,Paved,{39C17E3D-FB6B-4319-ABA7-9A8052E569D7},HauptStrAB6,2555139.045004647225142,1201187.262499999953434,2555716.395273836329579,1200687.262499999953434,"99","71352"
"64158",1,Keine Gebühr,"2",Without median,Paved,{39C17E3D-FB6B-4319-ABA7-9A8052E569D7},HauptStrAB6,2555139.045004647225142,1200687.262499999953434,2555716.395273836329579,1200187.262499999953434,"217","71353"
"64161",1,Keine Gebühr,"2",Without median,Paved,{112CEE5F-807E-46E6-AC73-BAD9C8509857},HauptStrAB6,2546911.803668695036322,1190937.262499999953434,2547489.153937885072082,1190437.262499999953434,"398","62975"
"64161",1,Keine Gebühr,"2",Without median,Paved,{112CEE5F-807E-46E6-AC73-BAD9C8509857},HauptStrAB6,2547344.816370587330312,1191687.262499999953434,2547922.166639776900411,1191187.262499999953434,"175","63415"
"64161",1,Keine Gebühr,"2",Without median,Paved,{112CEE5F-807E-46E6-AC73-BAD9C8509857},HauptStrAB6,2547344.816370587330312,1191187.262499999953434,2547922.166639776900411,1190687.262499999953434,"484","63416"
"64161",1,Keine Gebühr,"2",Without median,Paved,{112CEE5F-807E-46E6-AC73-BAD9C8509857},HauptStrAB6,2547344.816370587330312,1190687.262499999953434,2547922.166639776900411,1190187.262499999953434,"38","63417"
"64163",1,Keine Gebühr,"2",Without median,Paved,{D8FC3BD9-7FA9-490F-9034-C254C6E395EB},HauptStrAB6,2545179.752861126326025,1189937.262499999953434,2545757.103130315896124,1189437.262499999953434,"474","61209"
"64163",1,Keine Gebühr,"2",Without median,Paved,{D8FC3BD9-7FA9-490F-9034-C254C6E395EB},HauptStrAB6,2545179.752861126326025,1189437.262499999953434,2545757.103130315896124,1188937.262499999953434,"141","61210"
"64163",1,Keine Gebühr,"2",Without median,Paved,{D8FC3BD9-7FA9-490F-9034-C254C6E395EB},HauptStrAB6,2545612.765563018620014,1190187.262499999953434,2546190.115832208190113,1189687.262499999953434,"522","61650"
"64163",1,Keine Gebühr,"2",Without median,Paved,{D8FC3BD9-7FA9-490F-9034-C254C6E395EB},HauptStrAB6,2546045.778264910914004,1190437.262499999953434,2546623.128534100484103,1189937.262499999953434,"516","62092"
"64163",1,Keine Gebühr,"2",Without median,Paved,{D8FC3BD9-7FA9-490F-9034-C254C6E395EB},HauptStrAB6,2546478.790966802742332,1190687.262499999953434,2547056.141235992312431,1190187.262499999953434,"92","62533"
"64163",1,Keine Gebühr,"2",Without median,Paved,{D8FC3BD9-7FA9-490F-9034-C254C6E395EB},HauptStrAB6,2546478.790966802742332,1190187.262499999953434,2547056.141235992312431,1189687.262499999953434,"271","62534"
"64163",1,Keine Gebühr,"2",Without median,Paved,{D8FC3BD9-7FA9-490F-9034-C254C6E395EB},HauptStrAB6,2546911.803668695036322,1190437.262499999953434,2547489.153937885072082,1189937.262499999953434,"479","62976"
"64163",1,Keine Gebühr,"2",Without median,Paved,{D8FC3BD9-7FA9-490F-9034-C254C6E395EB},HauptStrAB6,2547344.816370587330312,1190687.262499999953434,2547922.166639776900411,1190187.262499999953434,"0","63417"
"64167",1,Keine Gebühr,"2",Without median,Paved,{8851FF77-B71A-4C17-A6F7-6DF6ACC21A7A},NebenStr3,2547777.829072479624301,1192437.262499999953434,2548355.179341669194400,1191937.262499999953434,"265","63856"
"64168",2,Keine Gebühr,"2",Without median,Paved,{9A760FBB-D742-4505-A435-C3A37984F90F},NebenStr3,2547777.829072479624301,1192437.262499999953434,2548355.179341669194400,1191937.262499999953434,"169","63856"
"64168",2,Keine Gebühr,"2",Without median,Paved,{9A760FBB-D742-4505-A435-C3A37984F90F},NebenStr3,2548210.841774371918291,1192687.262499999953434,2548788.192043561488390,1192187.262499999953434,"2","64297"
"64170",1,Keine Gebühr,"2",Without median,Paved,{3B1B7F3F-DA2D-4003-B71F-925C7EB454FE},NebenStr3,2547344.816370587330312,1190687.262499999953434,2547922.166639776900411,1190187.262499999953434,"324","63417"
"64171",1,Keine Gebühr,"2",Without median,Paved,{CE4A3E91-02A6-430F-A431-4B4C7CBCAD30},NebenStr3,2548210.841774371918291,1192687.262499999953434,2548788.192043561488390,1192187.262499999953434,"118","64297"
"64174",1,Keine Gebühr,"2",Without median,Paved,{B7A7EC9F-C455-4642-90D4-687A0659FAA3},NebenStr3,2547777.829072479624301,1192437.262499999953434,2548355.179341669194400,1191937.262499999953434,"180","63856"
"64175",1,Keine Gebühr,"2",Without median,Paved,{E56D945A-FD4C-4A02-9A9E-CD8E1E09BE72},NebenStr3,2547344.816370587330312,1192187.262499999953434,2547922.166639776900411,1191687.262499999953434,"315","63414"
"64175",1,Keine Gebühr,"2",Without median,Paved,{E56D945A-FD4C-4A02-9A9E-CD8E1E09BE72},NebenStr3,2547344.816370587330312,1191687.262499999953434,2547922.166639776900411,1191187.262499999953434,"543","63415"
"64175",1,Keine Gebühr,"2",Without median,Paved,{E56D945A-FD4C-4A02-9A9E-CD8E1E09BE72},NebenStr3,2547344.816370587330312,1191187.262499999953434,2547922.166639776900411,1190687.262499999953434,"129","63416"
"64175",1,Keine Gebühr,"2",Without median,Paved,{E56D945A-FD4C-4A02-9A9E-CD8E1E09BE72},NebenStr3,2547777.829072479624301,1192437.262499999953434,2548355.179341669194400,1191937.262499999953434,"0","63856"
"64179",1,Keine Gebühr,"2",Without median,Paved,{7A98760F-F230-4370-BA9D-21FFC6FCB5E4},HauptStrAB6,2547777.829072479624301,1192437.262499999953434,2548355.179341669194400,1191937.262499999953434,"123","63856"
"64179",1,Keine Gebühr,"2",Without median,Paved,{7A98760F-F230-4370-BA9D-21FFC6FCB5E4},HauptStrAB6,2548210.841774371918291,1192687.262499999953434,2548788.192043561488390,1192187.262499999953434,"63","64297"
"64179",1,Keine Gebühr,"2",Without median,Paved,{7A98760F-F230-4370-BA9D-21FFC6FCB5E4},HauptStrAB6,2548210.841774371918291,1192187.262499999953434,2548788.192043561488390,1191687.262499999953434,"19","64298"
"64181",1,Vignette,"4",With median,Paved,{D4FD4C74-8A1B-4143-B9AC-28538142631D},Autobahn,2547344.816370587330312,1191187.262499999953434,2547922.166639776900411,1190687.262499999953434,"447","63416"
"64182",1,Keine Gebühr,"2",Without median,Paved,{49754DD1-1E65-47D7-A991-74082A14B667},HauptStrAB6,2547344.816370587330312,1191687.262499999953434,2547922.166639776900411,1191187.262499999953434,"189","63415"
"64182",1,Keine Gebühr,"2",Without median,Paved,{49754DD1-1E65-47D7-A991-74082A14B667},HauptStrAB6,2547777.829072479624301,1192437.262499999953434,2548355.179341669194400,1191937.262499999953434,"210","63856"
"64182",1,Keine Gebühr,"2",Without median,Paved,{49754DD1-1E65-47D7-A991-74082A14B667},HauptStrAB6,2547777.829072479624301,1191937.262499999953434,2548355.179341669194400,1191437.262499999953434,"495","63857"
"64212",2,Keine Gebühr,"2",Without median,Paved,{EDB684BD-A998-4257-8FA1-9A1CD78EDF59},HauptStrAB6,2638277.483767953235656,1245187.262499999953434,2638854.834037142805755,1244687.262499999953434,"38","156128"
"64212",2,Keine Gebühr,"2",Without median,Paved,{EDB684BD-A998-4257-8FA1-9A1CD78EDF59},HauptStrAB6,2638710.496469845529646,1244937.262499999953434,2639287.846739035099745,1244437.262499999953434,"37","156571"
"64219",2,Keine Gebühr,"2",Without median,Paved,{40F2AC66-547F-4062-8596-C89499C8CE2D},VerbindStr4,2602337.429510898888111,1195437.262499999953434,2602914.779780088923872,1194937.262499999953434,"1","119542"
"64219",2,Keine Gebühr,"2",Without median,Paved,{40F2AC66-547F-4062-8596-C89499C8CE2D},VerbindStr4,2602770.442212791647762,1195187.262499999953434,2603347.792481981217861,1194687.262499999953434,"139","119984"
"64226",1,Keine Gebühr,"2",Without median,Paved,{C63AFD92-10B6-4ED8-942B-345C6DD87578},NebenStr3,2562933.273638707119972,1208687.262499999953434,2563510.623907896690071,1208187.262499999953434,"336","79293"
"64282",1,Keine Gebühr,"2",Without median,Paved,{A878A9C9-2F99-4886-A0E4-F1A16B2B8308},NebenStr3,2658196.068054995499551,1270187.262499999953434,2658773.418324185535312,1269687.262499999953434,"223","176410"
"64282",1,Keine Gebühr,"2",Without median,Paved,{A878A9C9-2F99-4886-A0E4-F1A16B2B8308},NebenStr3,2658629.080756887793541,1270437.262499999953434,2659206.431026077363640,1269937.262499999953434,"48","176852"
"64282",1,Keine Gebühr,"2",Without median,Paved,{A878A9C9-2F99-4886-A0E4-F1A16B2B8308},NebenStr3,2658629.080756887793541,1269937.262499999953434,2659206.431026077363640,1269437.262499999953434,"522","176853"
"64282",1,Keine Gebühr,"2",Without median,Paved,{A878A9C9-2F99-4886-A0E4-F1A16B2B8308},NebenStr3,2659062.093458780087531,1269687.262499999953434,2659639.443727969657630,1269187.262499999953434,"519","177295"
"64282",1,Keine Gebühr,"2",Without median,Paved,{A878A9C9-2F99-4886-A0E4-F1A16B2B8308},NebenStr3,2659062.093458780087531,1269187.262499999953434,2659639.443727969657630,1268687.262499999953434,"518","177296"
"64282",1,Keine Gebühr,"2",Without median,Paved,{A878A9C9-2F99-4886-A0E4-F1A16B2B8308},NebenStr3,2659062.093458780087531,1268687.262499999953434,2659639.443727969657630,1268187.262499999953434,"513","177297"
